appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,owners_min,owners_max,owners_median,release_date,genres,is_free,metacritic_score,dlc_count
530620,Resident Evil 7 Teaser: Beginning Hour,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,4067,523,0,"1,000,000 .. 2,000,000",51,0,33,0,0,0,0,13,1000000,2000000,1500000.0,"18 Dec, 2016","Action, Adventure",True,83,0
1104450,Bombergrounds: Battle Royale,Gigantic Duck Games,Gigantic Duck Games,,7240,1190,0,"1,000,000 .. 2,000,000",177,0,59,0,0,0,0,13,1000000,2000000,1500000.0,"6 Oct, 2022","Action, Adventure, Indie, Massively Multiplayer, Strategy, Free To Play",True,,0
1080110,F1 2020,Codemasters,"Codemasters, Electronic Arts",,37531,2566,0,"1,000,000 .. 2,000,000",4071,17,1901,17,0,0,0,211,1000000,2000000,1500000.0,"9 Jul, 2020","Racing, Simulation, Sports",False,,0
865610,Tails Noir,Eggnut,Raw Fury,,2072,1021,0,"1,000,000 .. 2,000,000",171,0,242,0,499,2499,80,2,1000000,2000000,1500000.0,"8 Jun, 2021","Adventure, Indie",False,,2
317360,Double Action: Boogaloo,"Double Action Factory, Jorge Rodriguez",Double Action Factory,,10555,788,0,"1,000,000 .. 2,000,000",151,37,77,37,0,0,0,11,1000000,2000000,1500000.0,"23 Oct, 2014","Action, Indie, Free To Play",True,,0
536930,MOBIUS FINAL FANTASY,Square Enix,Square Enix,,3208,1176,0,"1,000,000 .. 2,000,000",4550,0,98,0,0,0,0,3,1000000,2000000,1500000.0,"5 Feb, 2017","Free To Play, RPG",False,,0
403190,Planetbase,Madruga Works,Madruga Works,,7859,1993,0,"1,000,000 .. 2,000,000",1571,621,719,621,1499,1499,0,193,1000000,2000000,1500000.0,"15 Oct, 2015","Indie, Simulation, Strategy",False,,0
1468260,Leaf Blower Revolution - Idle Game,Humble North,Humble North,,23863,1429,0,"1,000,000 .. 2,000,000",7317,7770,428,8458,0,0,0,1621,1000000,2000000,1500000.0,"4 Dec, 2020","Casual, Indie, Free To Play",True,,7
339800,HuniePop,HuniePot,HuniePot,,26390,1002,0,"1,000,000 .. 2,000,000",701,319,473,319,999,999,0,178,1000000,2000000,1500000.0,"19 Jan, 2015","Indie, RPG, Simulation, Strategy",False,,2
1473480,A.V.A,Valiant,Valiant,,3593,4011,0,"1,000,000 .. 2,000,000",2756,42,52,42,0,0,0,212,1000000,2000000,1500000.0,"23 Aug, 2022","Action, Massively Multiplayer, Free To Play",True,,4
32500,STAR WARS: The Force Unleashed II,Aspyr Studios,"LucasArts, Lucasfilm, Disney",,4692,2696,0,"1,000,000 .. 2,000,000",306,0,180,0,1999,1999,0,43,1000000,2000000,1500000.0,"1 Dec, 2010",Action,False,59,0
667890,Dead Maze,Atelier 801,Atelier 801,,3540,1173,0,"1,000,000 .. 2,000,000",176,0,66,0,0,0,0,52,1000000,2000000,1500000.0,"13 Feb, 2018","Action, Free To Play, Massively Multiplayer",True,,0
310370,The Way of Life Free Edition,"CyberCoconut, Fabio Ferrara",CyberCoconut,,4609,1617,0,"1,000,000 .. 2,000,000",77,0,24,0,0,0,0,3,1000000,2000000,1500000.0,"31 May, 2016","Free To Play, Indie",True,,0
1262240,Plants vs. Zombies: Battle for Neighborville,PopCap,Electronic Arts,,12261,4994,0,"1,000,000 .. 2,000,000",766,2,199,2,2999,2999,0,108,1000000,2000000,1500000.0,"4 Jun, 2020","Action, Casual, Strategy",False,77,1
10150,Prototype,Radical Entertainment,Activision,,9896,2461,0,"1,000,000 .. 2,000,000",603,702,164,858,1999,1999,0,223,1000000,2000000,1500000.0,"12 Jun, 2009","Action, Adventure",False,79,0
376570,WildStar,Carbine Studios,NCSOFT,,3822,1278,0,"1,000,000 .. 2,000,000",387,1,104,1,0,0,0,0,1000000,2000000,1500000.0,"9 Jun, 2016","Free To Play, Massively Multiplayer, RPG",False,82,0
607260,McOsu,McKay,McKay,,5484,701,0,"1,000,000 .. 2,000,000",178,0,34,0,0,0,0,80,1000000,2000000,1500000.0,"20 Mar, 2017",Indie,True,,3
1377580,Soulworker,VALOFE,G・O・P,,7552,3088,0,"1,000,000 .. 2,000,000",1005,0,91,0,0,0,0,127,1000000,2000000,1500000.0,"12 May, 2021","Action, Massively Multiplayer, RPG, Free To Play",True,,0
625340,XERA: Survival,Spotted Kiwi Interactive,Spotted Kiwi Interactive,,5185,2589,0,"1,000,000 .. 2,000,000",775,0,93,0,0,0,0,39,1000000,2000000,1500000.0,"26 Sep, 2021","Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Free To Play",True,,0
555160,Pavlov,Vankrupt Games,Vankrupt Games,,35512,4160,0,"1,000,000 .. 2,000,000",1068,53,270,66,2499,2499,0,107,1000000,2000000,1500000.0,"4 Dec, 2024","Action, Indie",False,,0
678800,SAS: Zombie Assault 4,Ninja Kiwi,Ninja Kiwi,,7854,1258,0,"1,000,000 .. 2,000,000",682,7,90,7,0,0,0,205,1000000,2000000,1500000.0,"16 Oct, 2017","Action, Free To Play, RPG",True,,0
13140,America's Army 3,U.S. Army,U.S. Army,,1732,727,0,"1,000,000 .. 2,000,000",456,0,71,0,0,0,0,1,1000000,2000000,1500000.0,"17 Jun, 2009",Action,True,70,0
404790,Godot Engine,Godot Engine,Godot Engine,,6696,1110,0,"1,000,000 .. 2,000,000",3120,1685,193,1931,0,0,0,1024,1000000,2000000,1500000.0,"23 Feb, 2016",Game Development,True,,0
558100,Art of War: Red Tides,Game Science,Game Science,,5458,1460,0,"1,000,000 .. 2,000,000",626,0,69,0,0,0,0,44,1000000,2000000,1500000.0,"22 Dec, 2016","Violent, Free To Play, Indie, Strategy, Early Access",True,,0
359870,FINAL FANTASY X/X-2 HD Remaster,Square Enix,Square Enix,,18031,2016,0,"1,000,000 .. 2,000,000",2377,1037,599,1038,2999,2999,0,776,1000000,2000000,1500000.0,"May 12, 2016",RPG,False,,1
329430,State of Decay: YOSE,Undead Labs,Xbox Game Studios,,10111,2212,0,"1,000,000 .. 2,000,000",727,4,267,4,1999,1999,0,96,1000000,2000000,1500000.0,"27 Apr, 2015","Action, RPG, Simulation",False,,2
252530,OMSI 2: Steam Edition,MR-Software GbR,Aerosoft GmbH,,11270,1923,0,"1,000,000 .. 2,000,000",11092,818,2460,818,2999,2999,0,587,1000000,2000000,1500000.0,"11 Dec, 2013","Casual, Simulation",False,,118
244930,SNOW - The Ultimate Edition,"Poppermost Productions, WastedStudios, Crytek",Crytek,,7672,4382,0,"1,000,000 .. 2,000,000",183,0,51,0,0,0,0,0,1000000,2000000,1500000.0,"14 Feb, 2019","Casual, Indie, Simulation, Sports",False,,0
960170,DJMAX RESPECT V,NEOWIZ,NEOWIZ,,26014,3112,0,"1,000,000 .. 2,000,000",2706,280,621,306,4999,4999,0,854,1000000,2000000,1500000.0,"11 Mar, 2020","Action, Casual, Sports",False,,58
915320,Pixel Strike 3D,Vulcron,Vulcron,,9310,3293,0,"1,000,000 .. 2,000,000",198,0,65,0,0,0,0,57,1000000,2000000,1500000.0,"29 May, 2020","Action, Adventure, Indie, RPG, Free To Play",True,,0
1049800,BLOCKADE,Novalink,Novalink,,8570,2889,0,"1,000,000 .. 2,000,000",485,0,52,0,0,0,0,21,1000000,2000000,1500000.0,"21 May, 2019","Action, Indie, Massively Multiplayer, Free To Play",True,,0
352400,LEGO Jurassic World,TT Games Ltd,Warner Bros. Interactive Entertainment,,8747,744,0,"1,000,000 .. 2,000,000",880,0,495,0,1999,1999,0,95,1000000,2000000,1500000.0,"11 Jun, 2015","Action, Adventure",False,72,3
237310,Elsword,KOG,KOG Games,,7057,2516,0,"1,000,000 .. 2,000,000",1683,1189,131,1804,0,0,0,401,1000000,2000000,1500000.0,,,,,
404410,Endless Sky,Michael Zahniser,Michael Zahniser,,6141,510,0,"1,000,000 .. 2,000,000",435,0,111,0,0,0,0,160,1000000,2000000,1500000.0,"30 Oct, 2015","Action, Adventure, Indie, RPG, Simulation, Free To Play",True,,1
931690,Himno,David Moralejo Sánchez,"GrabTheGames, UpgradePoint",,5272,503,0,"1,000,000 .. 2,000,000",70,0,23,0,0,0,0,1,1000000,2000000,1500000.0,"26 Apr, 2019","Adventure, Casual, Indie, Free To Play",True,,1
1164850,Sinking Simulator,Wicpar,Pac0master,,3663,634,0,"1,000,000 .. 2,000,000",118,0,31,0,99,99,0,10,1000000,2000000,1500000.0,"23 Oct, 2019","Casual, Indie, Simulation",False,,1
2051620,Enlisted: Reinforced,Darkflow Software,Gaijin Network Ltd,,22507,5656,0,"1,000,000 .. 2,000,000",1345,767,171,323,0,0,0,2569,1000000,2000000,1500000.0,"16 Jul, 2024","Action, Massively Multiplayer, Free To Play",True,,19
225840,Sven Co-op,Sven Co-op team,Sven Co-op team,,29316,2000,0,"1,000,000 .. 2,000,000",818,231,109,347,0,0,0,112,1000000,2000000,1500000.0,"22 Jan, 2016","Action, Casual, Indie, Free To Play",True,,0
280160,Aragami,Lince Works,Lince Works,,11480,1268,0,"1,000,000 .. 2,000,000",301,0,175,0,1999,1999,0,11,1000000,2000000,1500000.0,"4 Oct, 2016","Action, Adventure, Indie",False,71,4
222480,Resident Evil Revelations,Capcom,Capcom,,12258,2947,0,"1,000,000 .. 2,000,000",739,0,393,0,1999,1999,0,101,1000000,2000000,1500000.0,"23 May, 2013","Action, Adventure",False,77,7
91600,Sanctum,Coffee Stain Studios,Coffee Stain Publishing,,2943,359,0,"1,000,000 .. 2,000,000",297,0,105,0,199,999,80,4,1000000,2000000,1500000.0,"15 Apr, 2011","Action, Casual, Indie, Strategy",False,70,5
485610,Soccer Online: Ball 3D,Unusualsoft,Unusualsoft,,8539,1552,0,"1,000,000 .. 2,000,000",416,0,69,0,99,99,0,77,1000000,2000000,1500000.0,"31 Mar, 2017",Sports,False,,0
689580,TurnSignal,Ben Otter,Otter-Co,,634,62,0,"1,000,000 .. 2,000,000",3768,361,1882,361,0,0,0,44,1000000,2000000,1500000.0,"28 Aug, 2017","Software Training, Utilities",True,,0
331360,Heavy Metal Machines,Hoplon,Forthright Entertainment,,2983,986,0,"1,000,000 .. 2,000,000",524,0,35,0,0,0,0,0,1000000,2000000,1500000.0,"19 Sep, 2018","Action, Casual, Free To Play, Indie, Sports",False,,0
313160,Farming Simulator 15,Giants Software,Giants Software,,14243,1193,0,"1,000,000 .. 2,000,000",4017,0,1412,0,1299,1299,0,84,1000000,2000000,1500000.0,"30 Oct, 2014",Simulation,False,64,6
298240,War Trigger 3,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC",,4896,3328,0,"500,000 .. 1,000,000",332,0,45,0,0,0,0,9,500000,1000000,750000.0,"22 Dec, 2015","Action, Casual, Indie, Simulation, Free To Play",True,,0
493490,City Car Driving,"Forward Development, Ltd.","Forward Global Group, Ltd.",,24830,5346,0,"500,000 .. 1,000,000",901,85,272,93,2499,2499,0,484,500000,1000000,750000.0,"3 Nov, 2016","Indie, Racing, Simulation",False,,1
22600,Worms Reloaded,Team17 Digital Ltd,Team17 Digital Ltd,,4236,631,0,"500,000 .. 1,000,000",434,0,138,0,1999,1999,0,24,500000,1000000,750000.0,"26 Aug, 2010",Strategy,False,79,5
1226470,Shadow Arena,Pearl Abyss,Pearl Abyss,,3064,2420,0,"500,000 .. 1,000,000",252,0,49,0,0,0,0,0,500000,1000000,750000.0,"21 May, 2020","Action, Free To Play, Massively Multiplayer, RPG, Strategy, Early Access",False,,0
2990,FlatOut 2,"Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Strategy First,,17923,737,0,"500,000 .. 1,000,000",514,88,159,171,799,3999,80,85,500000,1000000,750000.0,"21 Dec, 2006",Racing,False,76,0
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Crows Crows Crows,Crows Crows Crows,,9108,665,0,"500,000 .. 1,000,000",49,0,29,0,0,0,0,2,500000,1000000,750000.0,"4 Dec, 2015","Free To Play, Indie",True,,0
562810,MONOPOLY PLUS,Ubisoft Pune,Ubisoft,,6919,9432,0,"500,000 .. 1,000,000",680,0,303,0,0,0,0,39,500000,1000000,750000.0,"7 Sep, 2017",Casual,False,,0
367450,Poly Bridge,Dry Cactus,Dry Cactus,,16075,1509,0,"500,000 .. 1,000,000",355,33,136,38,999,999,0,66,500000,1000000,750000.0,"12 Jul, 2016","Indie, Simulation",False,73,1
1025580,Vainglory,Super Evil Megacorp,Super Evil Megacorp,,2734,1435,0,"500,000 .. 1,000,000",6162,0,92,0,0,0,0,0,500000,1000000,750000.0,"13 Feb, 2019","Free To Play, Strategy, Early Access",False,,0
489520,Minion Masters,BetaDwarf,BetaDwarf,,58108,6797,0,"500,000 .. 1,000,000",1557,33,147,60,0,0,0,310,500000,1000000,750000.0,"24 May, 2019","Action, Adventure, Indie, RPG, Strategy, Free To Play",True,,22
1549180,Propnight,FNTASTIC,Mytona Fntastic,,13055,7234,0,"500,000 .. 1,000,000",506,0,248,0,0,0,0,1,500000,1000000,750000.0,"1 Dec, 2021","Action, Adventure, Casual",False,,0
650700,Yume Nikki,kikiyama,PLAYISM,,8120,509,0,"500,000 .. 1,000,000",222,5,67,5,0,0,0,36,500000,1000000,750000.0,"9 Jan, 2018","Adventure, Casual, Indie, Free To Play",True,,0
386070,Planetary Annihilation: TITANS,Planetary Annihilation Inc,Planetary Annihilation Inc,,11976,2149,0,"500,000 .. 1,000,000",1312,1562,320,1562,2999,2999,0,102,500000,1000000,750000.0,"18 Aug, 2015","Action, Indie, Strategy",False,,0
201230,EverQuest II,Darkpaw Games,Daybreak Game Company,,2150,554,0,"500,000 .. 1,000,000",4438,69,420,69,0,0,0,143,500000,1000000,750000.0,"7 Dec, 2011","Massively Multiplayer, RPG, Free To Play",True,83,3
238260,Pinball Arcade,FarSight Studios,FarSight Studios,,3002,1078,0,"500,000 .. 1,000,000",1472,448,19,448,0,0,0,27,500000,1000000,750000.0,"4 Nov, 2013","Free To Play, Simulation",True,,9
1009850,OVR Advanced Settings,OVRAS Team,OVRAS Team,,4200,345,0,"500,000 .. 1,000,000",26495,904,2259,632,799,799,0,3358,500000,1000000,750000.0,"14 Apr, 2020",Utilities,False,,3
838380,DEAD OR ALIVE 6,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,6975,2340,0,"500,000 .. 1,000,000",393,32,65,32,5999,5999,0,63,500000,1000000,750000.0,"28 Feb, 2019",Action,False,73,461
835860,Dreadnought,"Six Foot, YAGER","Grey Box, Six Foot",,4450,2090,0,"500,000 .. 1,000,000",931,0,110,0,0,0,0,0,500000,1000000,750000.0,"14 Oct, 2018","Action, Massively Multiplayer",False,,0
368360,60 Seconds!,Robot Gentleman,Robot Gentleman,,9749,1768,0,"500,000 .. 1,000,000",334,0,154,0,899,899,0,27,500000,1000000,750000.0,"25 May, 2015","Adventure, Casual, Indie, Simulation, Strategy",False,,0
512470,The Pirate: Caribbean Hunt,Home Net Games,Home Net Games,,3659,781,0,"500,000 .. 1,000,000",449,20,53,20,0,0,0,20,500000,1000000,750000.0,"24 Aug, 2016","Action, Adventure, Free To Play, Indie, Simulation, Strategy",True,,0
374280,Hired Ops,Absolut Soft LLC,Panomix Studio,,10532,5109,0,"500,000 .. 1,000,000",416,99,82,99,0,0,0,108,500000,1000000,750000.0,"13 Apr, 2021","Action, Free To Play, Massively Multiplayer",True,,0
1692250,F1 22,Codemasters,Electronic Arts,,17694,8046,0,"500,000 .. 1,000,000",4005,117,1509,117,0,0,0,234,500000,1000000,750000.0,"1 Jul, 2022","Racing, Sports",False,81,0
376210,The Isle,Afterthought LLC,Afterthought LLC,,77185,17619,0,"500,000 .. 1,000,000",6195,120,761,174,1999,1999,0,5946,500000,1000000,750000.0,"1 Dec, 2015","Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access",False,,0
253030,Race The Sun,Flippfly LLC,Flippfly LLC,,5895,401,0,"500,000 .. 1,000,000",181,0,100,0,999,999,0,6,500000,1000000,750000.0,"9 Dec, 2013","Action, Indie, Racing",False,79,2
212800,Super Crate Box,Vlambeer,Vlambeer,,5770,716,0,"500,000 .. 1,000,000",82,0,39,0,0,0,0,8,500000,1000000,750000.0,"29 Aug, 2012","Action, Indie, Free To Play",True,,0
394230,Battleborn,Gearbox Software,2K,,6079,3649,0,"500,000 .. 1,000,000",1776,0,305,0,0,0,0,1,500000,1000000,750000.0,"3 May, 2016",Action,False,69,0
375230,"Warhammer 40,000: Eternal Crusade",Behaviour Interactive Inc.,Behaviour Interactive Inc.,,6274,6280,0,"500,000 .. 1,000,000",597,0,87,0,0,0,0,0,500000,1000000,750000.0,"23 Sep, 2016","Action, Adventure, Free To Play, Massively Multiplayer",False,,0
1674470,ELYON,"Bluehole Studio, Inc.",Kakao Games Europe B.V.,,2375,2014,0,"500,000 .. 1,000,000",1058,0,268,0,0,0,0,0,500000,1000000,750000.0,"20 Oct, 2021","Action, Adventure, Free To Play, Massively Multiplayer",False,,0
234330,MARVEL Puzzle Quest,Broken Circle Studios,505 Go Inc,,3068,1319,0,"500,000 .. 1,000,000",6697,0,134,0,0,0,0,271,500000,1000000,750000.0,"5 Dec, 2013","Casual, RPG, Strategy, Free To Play",True,,4
1209040,Cyber Hunter,NetEase Games,NetEase Games,,7919,3017,0,"500,000 .. 1,000,000",386,0,91,0,0,0,0,1,500000,1000000,750000.0,"18 Jun, 2020","Action, Free To Play, Massively Multiplayer",False,,0
813630,Supraland,Supra Games,Supra Games,,12526,628,0,"500,000 .. 1,000,000",602,0,355,0,1999,1999,0,103,500000,1000000,750000.0,"5 Apr, 2019","Action, Adventure, Indie, RPG",False,85,1
1397920,Mr.Mine,Playsaurus,Playsaurus,,15826,1390,0,"500,000 .. 1,000,000",2480,484,396,966,0,0,0,914,500000,1000000,750000.0,"30 Sep, 2020","Adventure, Casual, Indie, RPG, Simulation, Strategy, Free To Play",True,,0
414530,Skyforge,Innova Co SARL,Innova Co SARL,,2589,1746,0,"500,000 .. 1,000,000",4596,0,161,0,0,0,0,20,500000,1000000,750000.0,"13 Apr, 2017","Massively Multiplayer, RPG",False,,0
217750,Age of Conan: Unchained,Funcom,Funcom,,1901,840,0,"500,000 .. 1,000,000",1823,15,106,15,0,0,0,42,500000,1000000,750000.0,"22 Feb, 2013","Action, Adventure, Free To Play, Massively Multiplayer, RPG",True,80,2
205710,EverQuest,Darkpaw Games,Daybreak Game Company,,1938,465,0,"500,000 .. 1,000,000",5496,0,181,0,0,0,0,456,500000,1000000,750000.0,"13 Dec, 2012","Massively Multiplayer, RPG, Free To Play",True,,4
711810,Never Split the Party,Legend Studio,Legend Studio,,3326,1029,0,"500,000 .. 1,000,000",175,0,68,0,0,0,0,12,500000,1000000,750000.0,"3 May, 2019","Action, Adventure, Indie, RPG, Simulation, Free To Play",True,,2
298260,Only If,Creability,Creability,,3699,2246,0,"500,000 .. 1,000,000",87,0,31,0,0,0,0,2,500000,1000000,750000.0,"25 Jul, 2014","Adventure, Indie, Free To Play",True,39,0
287980,Mini Metro,Dinosaur Polo Club,Dinosaur Polo Club,,15064,608,0,"500,000 .. 1,000,000",562,12,213,21,999,999,0,119,500000,1000000,750000.0,"6 Nov, 2015","Indie, Simulation, Strategy",False,77,0
359800,Copa Petrobras de Marcas,Reiza Studios,Reiza Studios,,1860,932,0,"500,000 .. 1,000,000",163,0,27,0,0,0,0,20,500000,1000000,750000.0,"8 Apr, 2015","Free To Play, Racing, Simulation, Sports",True,,0
12830,Operation Flashpoint: Dragon Rising,Codemasters,"Codemasters, Electronic Arts",,1676,751,0,"500,000 .. 1,000,000",206,0,46,0,0,0,0,5,500000,1000000,750000.0,"6 Oct, 2009",Action,False,76,0
297130,Titan Souls,Acid Nerve,Devolver Digital,,10347,2766,0,"500,000 .. 1,000,000",441,3,45,3,1499,1499,0,23,500000,1000000,750000.0,"14 Apr, 2015","Action, Adventure, Indie",False,74,1
305050,Outland,Housemarque,Housemarque,,3165,770,0,"500,000 .. 1,000,000",242,0,122,0,0,0,0,0,500000,1000000,750000.0,"29 Sep, 2014","Action, Adventure, Indie",False,79,0
249230,Risen 3 - Titan Lords,Piranha Bytes,THQ Nordic,,4553,1560,0,"500,000 .. 1,000,000",1111,2733,362,2733,1499,1499,0,46,500000,1000000,750000.0,"13 Aug, 2014",RPG,False,65,3
2700,RollerCoaster Tycoon 3: Platinum,"Frontier, Aspyr (Mac)","Frontier, Aspyr (Mac)",,4754,425,0,"500,000 .. 1,000,000",819,0,182,0,0,0,0,32,500000,1000000,750000.0,"12 Mar, 2008","Simulation, Strategy",False,81,0
342180,Arizona Sunshine,"Vertigo Games, Jaywalkers Interactive",Vertigo Games,,7354,1911,0,"500,000 .. 1,000,000",532,0,127,0,1999,1999,0,29,500000,1000000,750000.0,"6 Dec, 2016","Action, Adventure, Indie",False,81,2
1333350,Angel Legion,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,,9717,1727,0,"500,000 .. 1,000,000",1522,0,93,0,0,0,0,450,500000,1000000,750000.0,"14 Aug, 2020","Adventure, RPG, Strategy, Free To Play",True,,299
439350,Kritika:REBOOT,"ALLM Co., Ltd.","ALLM Co., Ltd.",,3478,1074,0,"500,000 .. 1,000,000",564,0,85,0,0,0,0,0,500000,1000000,750000.0,"11 Nov, 2019","Action, Free To Play, Massively Multiplayer, RPG",False,,0
264200,One Finger Death Punch,Silver Dollar Games,Silver Dollar Games,,15955,336,0,"500,000 .. 1,000,000",463,0,172,0,499,499,0,9,500000,1000000,750000.0,"3 Mar, 2014","Action, Casual, Indie",False,,0
1881700,Undawn,Lightspeed Studios,Level Infinite,,3439,2906,0,"500,000 .. 1,000,000",882,1054,63,1054,0,0,0,451,500000,1000000,750000.0,"13 Jun, 2023","Adventure, Massively Multiplayer, RPG, Free To Play",True,,0
1469280,SuchArt: Creative Space,Goose Minded,HypeTrain Digital,,6872,144,0,"500,000 .. 1,000,000",212,0,82,0,0,0,0,16,500000,1000000,750000.0,"21 Jan, 2021","Action, Adventure, Casual, Indie, Simulation, Free To Play",True,,0
331470,Everlasting Summer,Soviet Games,Soviet Games,,71592,3922,0,"500,000 .. 1,000,000",1621,23,256,23,0,0,0,318,500000,1000000,750000.0,"19 Nov, 2014","Adventure, Casual, Indie, Free To Play",True,,0
1178490,港詭實錄ParanormalHK,Ghostpie Studio,"Ghostpie Studio, Gamera Games",,17056,1889,0,"500,000 .. 1,000,000",247,18,171,30,1299,1299,0,170,500000,1000000,750000.0,"6 Jan, 2020","Adventure, Indie",False,,0
390670,Steel Ocean,Changyou.com Limited,Changyou.com Limited,,3086,1381,0,"500,000 .. 1,000,000",281,0,102,0,0,0,0,0,500000,1000000,750000.0,"12 Nov, 2015","Free To Play, Massively Multiplayer, Simulation",False,,0
321360,Primal Carnage: Extinction,"Circle Five Studios, Pub Games",Circle Five Publishing,,7689,1548,0,"500,000 .. 1,000,000",1026,0,240,0,1299,1299,0,34,500000,1000000,750000.0,"3 Apr, 2015","Action, Indie",False,,8
690510,Immortal Soul: Black Survival,Nimble Neuron,"Nimble Neuron, Boltrend Global PTE.LTD",,4410,974,0,"500,000 .. 1,000,000",3192,0,112,0,0,0,0,1,500000,1000000,750000.0,"19 Mar, 2019","Free To Play, Indie, Strategy",False,,0
1147690,NGU IDLE,4G,4G,,11564,504,0,"500,000 .. 1,000,000",37115,3648,1409,4454,0,0,0,3382,500000,1000000,750000.0,"1 Oct, 2019","Adventure, Indie, Simulation, Free To Play",True,,0
212200,Mabinogi,NEXON Korea Corporation,Nexon America Inc.,,2932,1044,0,"500,000 .. 1,000,000",4627,1,90,1,0,0,0,559,500000,1000000,750000.0,"6 Dec, 2012","Action, Adventure, Casual, Massively Multiplayer, RPG, Simulation, Free To Play",True,,0
798420,Professional Fishing,MasterCode,Ultimate Games S.A.,,3073,923,0,"500,000 .. 1,000,000",285,67,77,67,0,0,0,38,500000,1000000,750000.0,"30 Nov, 2018","Action, Casual, Massively Multiplayer, Simulation, Sports, Free To Play",True,,4
370240,NBA 2K16,Visual Concepts,2K,,3817,3556,0,"500,000 .. 1,000,000",5304,0,2509,0,0,0,0,30,500000,1000000,750000.0,"29 Sep, 2015",Sports,False,,0
